longitude,latitude,class
-0.52714,34.49235,0
9.97226,36.20919,1
4.61505,35.35247,0
5.33685,35.24644,0
5.96059,36.60947,1
2.74834,36.47523,1
5.60105,34.65378,0
4.27856,35.96736,0
10.22007,33.13096,0
5.67815,33.67926,0
3.38478,35.78752,1
10.2071,36.8781,1
4.46872,36.88962,1
6.29472,36.84596,1
9.78395,36.65502,1
-0.28121,35.52743,1
7.52711,33.99946,0
2.23626,34.59104,0
3.27076,33.22987,1
4.59533,36.50841,1
-0.17912,35.79881,1
2.80427,35.271,0
8.53145,34.93996,1
5.63411,36.17729,1
3.76004,36.36766,1
10.09192,36.48515,0
7.12314,35.1983,0
1.35743,35.33776,1
3.76368,36.37209,1
8.16277,36.36278,1
2.71705,36.45644,1
4.59238,36.6599,1
2.87969,36.33465,0
4.15638,36.40708,0
6.51075,36.44785,1
1.3934,34.78029,0
5.09264,35.78421,0
5.76721,35.17955,0
5.75537,35.34946,1
3.30377,34.39304,0
2.48754,33.87533,0
7.44501,36.40781,1
4.58457,36.54171,1
3.06942,36.65344,0
7.7027,36.76012,1
6.25949,36.74975,1
1.29077,36.22351,1
7.65472,36.73116,1
5.41286,34.78392,1
10.58084,34.6049,1
5.32054,36.12701,0
0.08895,34.80576,1
0.2423,35.9251,0
6.21872,35.67649,1
4.54864,36.73684,1
-1.3769,34.106,0
7.18913,35.02455,0
8.16905,35.23184,1
4.604,36.65761,1
3.30963,33.13372,1
9.5699,37.25981,1
9.31975,36.82404,1
8.91726,35.03958,0
9.81789,35.72256,1
-0.26617,35.77383,1
4.99547,34.83469,0
10.51081,36.74252,0
7.23742,33.69486,0
1.57917,36.00485,1
2.84059,33.81867,0
7.18939,33.13785,0
6.89577,36.70917,0
7.37485,36.73455,0
4.92279,35.82705,0
8.70044,33.36268,0
9.68501,33.52975,1
5.03904,35.9434,0
2.747,36.01874,0
3.76069,36.36366,1
4.97257,36.43796,1
5.95913,33.46371,1
9.67465,37.32346,1
5.40652,36.56478,1
9.82214,37.07315,0
-1.63333,34.91848,1
6.05279,35.05305,0
5.84217,34.67804,1
8.34968,36.77693,1
8.55288,36.776,0
6.29136,36.69781,1
9.54363,37.24813,1
2.75457,36.45805,1
4.50055,35.71003,1
9.68466,33.53153,1
4.34194,33.85329,0
4.74103,36.4124,1
6.74903,35.88391,1
0.43535,35.96078,1
1.43616,36.33043,0
4.61285,35.89702,0
8.53032,34.9382,1
9.44881,37.16669,0
7.76032,36.58329,1
5.70779,34.54826,1
0.78206,35.65214,0
8.04005,36.82744,1
6.33355,36.85656,1
4.26988,33.98988,0
9.91282,33.80213,0
6.90814,36.12643,0
9.74588,34.39215,0
6.33379,36.62185,1
10.1785,34.47815,0
10.42304,35.54054,0
1.84519,36.17798,1
4.60279,36.66113,1
4.28104,35.47654,0
9.021,33.44297,1
9.71877,37.29863,1
9.03337,33.67249,0
10.23215,34.40212,0
6.33063,36.85688,1
6.31174,35.24955,0
2.3936,34.19892,0
0.61673,34.848,0
6.96485,36.88221,1
6.60887,36.65198,1
9.5057,33.51156,0
3.13338,36.66821,1
8.18735,33.25371,0
8.4058,34.79773,0
4.60435,36.50522,1
1.07933,34.98244,0
1.5309,33.16849,0
1.2366,36.13384,1
2.41051,36.17178,1
1.28853,33.96637,0
2.24731,35.34849,1
1.91167,36.22323,0
3.2613,33.61471,0
6.33899,34.55373,0
6.89413,36.2284,1
3.50599,36.70811,1
10.15201,35.63555,1
9.06502,36.70268,0
8.01759,35.35092,0
9.09829,34.43281,0
7.16939,34.66868,0
9.81513,35.89978,0
4.25171,34.67375,0
1.16421,35.58431,0
3.49591,36.4587,1
5.93064,35.06771,0
7.97613,34.41867,0
5.49827,36.07041,1
11.10678,33.4794,1
-0.78325,34.85169,0
9.70369,34.35201,0
8.36178,36.15818,0
7.00925,33.84148,0
5.4691,36.64155,1
10.02911,36.50371,1
5.22209,34.50206,0
9.24235,36.75934,1
9.34797,36.74521,1
4.16241,36.75681,1
5.65824,36.77223,1
-0.27967,35.82083,1
-0.35447,34.86185,0
9.71937,33.20871,0
7.12043,36.67399,0
10.4037,36.09442,1
6.96613,36.88305,1
6.07631,35.48929,1
4.56354,35.83575,0
0.68129,35.9967,1
5.90292,36.4119,1
-0.19897,35.50571,1
-0.57629,35.50403,1
-0.34946,35.81217,1
5.47328,35.18439,0
5.86063,36.63842,0
8.72409,33.90027,0
2.78802,36.2879,1
6.36674,33.67352,0
-0.71466,34.78722,0
-1.67644,35.00767,0
4.16412,36.63396,1
10.88981,35.23779,1
1.85467,33.5832,0
6.21664,34.30011,0
4.07559,35.49592,0
7.1548,35.38404,0
10.02881,36.50261,1
8.92024,35.37485,0
3.32552,33.10949,0
8.06314,34.47512,0
11.10952,33.48047,1
0.14114,35.90878,1
-0.58677,33.8264,0
5.21726,36.24763,0
6.0244,35.87104,1
-1.20909,34.95646,1
8.83357,35.90474,0
0.24375,35.15121,0
6.91171,36.23185,0
4.47315,36.85198,1
5.46489,36.1882,1
5.00324,36.78063,1
6.3714,36.73798,1
4.43625,36.04226,0
3.84428,35.67108,0
1.47725,34.01115,0
3.01099,34.05184,0
6.63304,36.2469,1
4.26535,33.17198,0
7.12305,36.09427,1
6.33985,36.51742,1
4.39321,33.3523,0
3.59074,36.12794,0
-0.00818,35.76959,1
10.74413,34.9615,1
0.14656,35.91631,1
5.25898,33.4191,0
4.18256,36.63836,1
8.60817,33.53156,0
5.74341,36.25254,0
-1.01054,35.29839,0
5.22903,34.65007,0
2.51962,33.60559,0
-0.17968,35.79929,1
6.37005,35.56481,0
-1.29213,33.78204,0
10.84801,36.87814,1
8.87493,34.54457,1
3.08028,36.4549,0
8.73431,34.29326,1
2.03997,36.53107,0
10.03816,36.23846,0
4.59348,36.65635,1
8.61368,36.76178,1
3.43798,33.70927,0
3.61985,36.68534,1
8.82283,36.61486,1
6.25955,36.74904,1
-1.76883,34.57698,1
6.87816,35.26293,1
-1.49138,34.83274,0
6.34047,35.52636,0
7.0513,36.8796,1
5.01178,36.33978,0
3.04325,36.7822,1
4.17252,36.63316,1
5.41432,34.78791,1
4.55995,36.71382,1
5.60556,34.63897,0
8.1244,36.78338,1
4.25512,34.22598,0
2.99955,36.67628,1
2.67209,34.21532,0
2.4589,34.56512,0
10.58555,34.59927,1
9.94908,35.52576,1
6.18101,36.34255,1
9.8053,37.1596,1
2.67943,33.30082,0
4.17763,36.63149,1
7.94587,36.41697,1
9.67909,33.52993,1
3.49091,33.51443,0
7.72969,34.32097,0
9.53621,37.27555,1
8.1668,35.23415,1
5.70128,36.15581,0
7.17641,36.5248,1
2.83218,36.51089,1
4.44194,34.75428,0
4.69098,35.57111,0
6.80143,33.72799,0
5.0197,34.62982,0
7.39029,35.08943,0
5.34842,36.53347,0
-0.47605,35.64326,1
6.51887,33.49785,0
7.54872,33.77899,0
2.28682,35.39194,1
6.91622,36.83402,1
9.72336,37.30348,1
9.78864,37.1254,1
5.57868,33.62542,0
8.76699,36.54377,1
6.56613,37.01773,1
10.02218,36.50473,1
2.27882,36.4835,0
10.58864,34.59808,1
1.14051,34.54266,0
6.20723,36.59489,1
4.13631,36.62082,1
9.1448,36.48261,0
3.31035,34.45298,0
9.75831,33.06019,0
4.35646,35.75461,0
6.79886,35.24609,1
4.46586,36.85988,1
11.07429,36.86746,1
10.18623,35.85032,0
6.08768,36.67136,1
1.77637,33.4646,0
5.87624,33.23623,0
9.31474,36.79098,1
6.33859,36.85715,1
-0.52402,33.33333,0
7.13143,35.44246,1
9.86101,34.85884,0
6.08839,36.67466,1
7.67959,36.79451,1
9.73012,35.14048,0
1.65626,35.8105,0
2.87241,36.59731,1
-0.65727,34.485,0
4.5101,34.63073,0
-0.39919,35.46461,1
3.07719,36.7528,1
6.32283,35.92583,0
9.21375,36.90183,1
3.13776,36.59694,1
9.98553,34.97027,0
10.58564,34.6036,1
9.62551,36.1525,1
4.61237,36.64758,1
2.77593,33.78012,0
0.52365,35.31567,0
-0.20582,35.80076,1
5.90743,36.7242,1
-0.34562,33.47475,1
-0.49796,34.41565,0
9.96181,35.63013,1
0.12113,33.83095,0
10.31344,36.61715,0
5.49286,34.74195,0
4.25503,33.85336,0
4.08916,36.59569,1
4.17538,36.63032,1
6.40377,36.51836,1
9.20467,36.84144,1
5.92359,36.34964,0
7.44048,36.40755,1
6.6401,36.7173,1
8.59136,35.85187,1
5.40285,34.78924,1
8.23206,36.67722,1
3.9551,36.7387,1
7.69081,33.19633,0
-1.51878,33.37771,0
3.9025,36.62592,0
3.80166,34.56717,0
5.1609,36.00134,0
4.57246,36.53905,1
10.46627,33.21414,1
5.75424,35.35125,1
7.82567,33.04982,0
-1.09409,35.51541,1
6.82726,34.37888,0
8.09753,34.82458,0
9.26219,34.42619,0
2.75118,36.47466,1
6.95464,36.88232,1
5.92646,34.14307,0
3.26366,35.23687,0
1.35557,35.33952,1
5.32205,36.25789,1
6.03381,33.53244,1
9.21751,34.89607,0
2.88852,34.4005,0
2.66938,36.53773,1
10.43252,36.16126,0
9.98907,33.87284,1
3.41535,36.49365,1
7.11921,36.4982,1
6.28233,36.79112,1
10.54908,35.3537,1
10.6541,33.04998,0
7.84285,36.70068,0
5.313,36.01944,1
7.89177,36.4175,1
3.10795,36.70684,1
7.31121,35.61584,0
10.09418,37.05949,1
9.76091,37.09909,1
-1.17242,35.50005,0
7.55009,36.39308,1
9.88763,37.22534,1
4.59532,36.54055,1
9.58614,36.70198,1
4.14402,36.62579,1
8.13231,36.57973,1
5.93091,35.8658,0
1.23609,36.13339,1
5.40498,35.35461,1
-0.2942,35.41258,0
7.3407,35.26751,0
0.57838,34.72259,0
10.02415,36.50442,1
-1.62587,34.40451,0
2.3774,34.2168,0
4.55403,36.71937,1
4.56712,36.76893,1
4.13258,36.62684,1
7.69986,33.99667,0
7.53256,33.24273,0
10.50494,36.69617,1
7.24306,34.57001,1
6.5837,35.98243,1
7.36056,35.76725,1
2.71837,36.56628,0
4.74204,35.9952,0
3.3127,33.13495,1
6.02506,35.8711,1
1.4689,33.87847,0
1.78256,33.08542,0
6.31271,34.98058,0
1.04764,34.93899,0
3.07446,33.50654,0
9.54004,36.73228,1
10.75028,34.90346,0
5.16134,36.65985,1
5.79525,36.47799,1
6.8056,35.24654,1
3.11088,36.39758,0
2.97683,36.09626,0
6.92993,36.87068,1
3.42068,33.04665,0
8.16309,34.36691,1
4.49209,36.45803,0
8.27397,36.19516,1
10.58053,34.60166,1
1.57833,33.13628,0
9.06005,37.01905,1
7.62816,36.7206,1
10.09115,36.93407,1
10.03978,33.96151,0
6.42123,36.42809,0
4.82068,36.87068,1
2.81082,36.58563,1
3.85052,36.31518,0
3.1613,36.54513,1
2.1508,36.24503,1
4.57155,36.53516,1
3.24073,36.74161,1
5.58877,36.37114,1
10.75932,34.87899,0
-0.0061,34.20148,1
7.35051,34.73011,0
5.05925,36.72064,1
6.19768,35.59826,1
5.32448,33.93063,0
7.08498,35.9247,0
0.78879,33.34249,0
2.99871,35.94989,0
5.0989,34.43601,0
0.44991,35.11324,0
2.43071,33.57422,0
7.67962,36.79448,1
4.48235,34.85642,0
6.51413,36.28988,1
8.98564,34.89032,0
6.64559,35.97387,0
-0.48423,33.28277,0
6.08568,33.96327,0
8.8595,34.48308,1
2.56454,36.17441,0
8.21665,36.66984,1
7.45639,36.36343,1
9.01844,36.91325,1
-0.72675,33.98121,0
7.64866,36.63686,1
4.09529,36.73208,0
-0.27316,35.53199,1
7.91194,35.25231,0
4.50992,33.48404,0
4.48759,36.84074,1
4.17021,35.24721,0
10.54503,35.3552,1
6.025,35.86682,1
-0.2141,35.80351,1
3.53856,36.67799,1
0.24471,34.62295,0
1.81865,35.67642,0
4.13865,36.62733,1
5.07095,35.97707,1
0.53358,33.00115,0
5.89481,36.04032,1
4.17866,36.63448,1
10.82566,35.13445,0
6.69389,34.03846,0
-1.22564,33.61666,0
-0.51065,35.72696,0
1.44615,36.49958,0
4.12058,34.32526,0
2.41047,36.58146,1
4.64453,34.11893,0
9.50903,36.71683,1
5.13739,36.3381,1
5.9564,35.62244,1
9.86179,34.70868,0
10.04794,37.17814,0
3.32542,33.06778,1
2.79885,34.18335,0
4.13844,36.62551,1
9.16907,36.31232,0
2.07319,33.18643,0
5.46666,35.98447,0
2.01382,34.27451,0
2.0428,35.67168,0
1.25501,36.10001,0
-0.28701,35.81813,1
8.2685,36.37819,1
3.6547,35.4162,0
-0.33121,35.82815,1
6.86302,34.59559,0
6.04715,36.58567,1
-0.77864,34.91423,0
1.01937,34.46777,0
9.62379,34.79681,0
9.8149,35.72216,1
5.40003,35.3568,1
7.45373,34.36462,0
3.26073,36.39435,1
3.52774,33.52072,0
5.47809,36.33258,1
7.83031,36.39577,1
5.25191,36.56464,1
9.18592,36.66299,1
7.96663,35.97148,0
-0.48169,35.67582,0
3.80272,34.53658,0
-0.9111,35.27147,0
6.05864,36.83228,0
10.02907,36.5026,1
6.89777,36.27981,1
6.30933,36.42445,1
5.86651,36.05648,1
6.55686,35.13936,0
2.87478,36.60128,1
3.16843,33.40445,0
2.7774,34.62314,0
3.73706,34.31809,0
5.88401,34.4412,1
0.77271,35.80993,1
5.79719,35.05457,1
9.52432,37.03602,1
9.06069,35.88437,1
3.31218,36.73524,1
10.58635,34.60512,1
8.29629,34.19696,0
3.42547,36.73012,1
7.68079,36.79054,1
8.16883,35.23549,1
6.43092,36.9475,1
10.86493,33.13297,0
8.26546,34.756,0
2.86389,35.01084,0
1.36944,36.35797,1
5.72614,35.23042,0
6.73872,36.7954,1
1.74049,34.36263,0
1.32702,34.10788,0
7.61468,36.37339,1
7.37703,34.75325,0
2.7046,36.52143,1
6.09578,33.7629,0
5.98495,33.97849,1
10.12107,35.16208,0
5.02872,36.45522,1
9.68533,33.53227,1
11.10928,33.48264,1
7.31403,35.04958,0
9.68649,35.60653,1
8.58903,36.89286,0
10.00677,36.44866,1
2.27839,35.38907,1
5.98464,34.8963,0
5.27794,34.74493,1
5.69519,34.41512,0
5.08446,36.6184,1
9.58631,36.69963,1
0.89021,33.55386,0
9.30057,36.77697,1
0.13989,35.90847,1
5.58593,36.02403,0
9.29023,37.22049,1
0.91801,33.40842,0
10.42565,33.07319,0
6.02467,35.86668,1
7.19122,36.29572,1
9.87427,36.82748,1
-0.15269,35.37865,0
7.2394,34.5698,1
1.71116,34.58182,0
3.76438,36.3681,1
9.10981,36.85462,1
9.684,33.53176,1
-0.16288,33.09973,0
6.08837,36.63281,1
8.77276,35.78572,0
8.90035,35.00856,0
0.21401,34.31839,0
-1.19078,33.41733,0
10.10445,36.73294,1
5.35706,35.54781,0
0.31738,35.95042,0
9.80491,36.81977,1
2.21241,36.03098,0
9.60459,36.34658,0
10.63759,34.74184,1
5.66123,35.88836,0
8.74808,33.15594,0
8.04904,36.35146,1
3.8925,35.23433,0
7.42068,36.50515,0
9.6898,34.78887,0
9.86081,35.55166,0
2.04204,35.93069,0
7.89511,35.78378,0
4.56631,36.38615,1
10.0207,35.42926,1
5.51933,36.12537,1
0.97381,34.97702,0
7.24064,34.57329,1
10.06,36.02627,0
4.89323,33.18927,0
5.64815,36.40777,1
7.3079,34.62696,1
6.97415,34.57435,0
6.26457,36.51558,1
4.01983,36.70343,1
7.15871,35.90359,1
9.70866,37.22498,0
10.72004,34.81295,1
5.6321,36.1951,1
6.16117,36.26552,1
9.17391,34.43167,0
7.61865,34.91354,0
4.40867,36.36683,1
6.01602,36.64939,1
9.08749,36.67332,0
6.35866,36.23634,1
5.13236,36.33793,1
4.88629,33.959,0
9.11353,36.64373,1
6.08398,36.67532,1
0.97487,35.63196,0
10.33923,33.30647,1
5.24913,36.48932,1
10.19631,36.72324,1
6.80358,36.09023,1
8.05742,36.28899,1
5.00701,34.72089,0
9.02388,35.21593,1
3.37008,33.03994,1
8.27423,36.37732,1
0.77682,33.30533,0
8.00913,33.04154,0
1.18921,34.77815,0
8.17199,35.40305,1
5.36648,34.54593,0
10.44086,36.45133,0
5.70618,34.98003,1
0.43433,33.7935,0
4.16754,36.62354,1
2.0916,36.53292,1
3.75208,36.17749,1
4.03533,33.68906,0
7.28431,36.67625,0
2.29219,35.35389,0
6.78032,36.94917,0
10.32044,36.59059,1
0.64231,35.13292,0
3.6189,35.31935,0
3.07501,36.6392,1
6.48137,36.95704,1
9.3687,34.38398,0
10.58584,34.60244,1
1.72782,35.15239,0
7.24219,34.56868,1
10.6433,36.64268,1
6.74496,36.73846,0
3.54207,35.22343,0
-0.3339,35.82276,1
2.74437,36.64039,0
9.65381,37.22469,1
6.35578,36.12593,1
6.29435,36.77642,1
-1.21903,33.68972,0
9.01172,35.6162,0
6.11709,34.61467,0
7.33755,33.12042,0
6.38227,35.32473,0
2.02645,34.2228,1
10.16444,35.71565,1
-0.82158,34.82578,0
3.79468,36.54517,1
4.09449,33.82189,0
7.32704,34.53546,0
9.78653,37.26809,1
4.66491,34.97648,0
9.82097,36.82645,1
10.69054,34.80993,1
0.46458,34.66192,0
2.88878,36.57862,1
6.57527,36.69635,1
1.64657,36.20056,0
2.45526,34.43813,0
9.68149,33.53195,1
6.52203,34.50237,1
6.79987,35.24087,1
-0.16307,35.61316,1
9.27392,33.53279,0
8.60588,33.27972,0
11.10825,33.4791,1
1.12477,36.48384,1
-0.94012,35.58058,0
5.94919,35.88247,0
8.10289,33.06579,0
4.03868,36.42975,0
6.98865,36.63562,1
6.94954,36.86835,1
10.49329,34.83674,0
4.12655,36.61726,1
9.62193,36.91798,1
6.38162,36.44339,1
7.2498,36.93354,0
10.07732,35.591,1
9.81821,37.1363,1
5.10958,34.38743,1
-0.70238,34.65163,0
8.97019,36.92422,0
5.06802,36.69995,1
9.92876,36.96659,1
0.4553,35.80058,1
7.23976,34.57006,1
5.67834,34.16888,0
2.78608,36.28369,1
7.42489,36.50715,1
7.30833,34.62563,1
1.10553,33.03563,0
7.14953,36.74365,1
8.10225,35.67666,0
7.76782,36.90111,1
4.56191,35.0471,0
7.53933,33.12969,0
9.61563,33.28189,0
8.9732,34.19511,0
-0.19802,34.83928,0
9.15416,35.81981,0
6.33953,36.6259,1
10.34037,36.71923,1
6.13122,36.60229,1
5.45648,33.69844,0
9.76412,37.09822,1
4.59392,36.65129,1
3.27216,36.637,1
-0.28753,35.81376,1
4.64711,34.36361,0
5.48764,36.3349,1
4.13726,36.61497,1
10.18502,35.25783,0
1.66117,36.55259,0
5.19994,36.50008,1
10.19214,34.90654,0
10.51789,36.68467,1
4.61324,36.66238,1
3.68077,36.15022,0
4.47284,35.05636,0
7.23917,34.56979,1
0.14206,35.56576,0
3.32684,33.06834,1
-0.59375,35.51257,1
0.38585,34.96148,0
7.3055,34.57902,0
8.54517,34.92743,0
8.83911,35.93885,0
7.08473,34.1841,0
10.00603,36.75016,1
7.73205,36.79962,1
7.94755,34.62209,0
1.91124,33.37449,0
-0.33648,35.8065,1
4.17102,36.6379,1
3.7706,33.79935,0
2.14862,36.24457,1
7.71361,36.74543,1
9.38677,34.05549,0
7.70268,36.68673,0
9.72675,36.34266,1
7.43484,36.84489,1
4.36322,33.53347,0
-0.17924,35.79911,1
3.8964,36.40698,1
5.84111,34.67455,1
9.03761,35.67269,0
5.98712,35.63646,1
4.40272,36.28023,0
8.1651,34.25415,0
-1.90322,34.86339,1
2.27957,33.61506,0
7.24229,34.57138,1
4.46349,36.87881,1
9.41621,36.94659,1
3.86537,34.18447,0
-0.3371,35.8069,1
3.45749,36.47951,1
5.04904,36.51484,1
10.01081,36.75166,1
7.70762,36.2751,1
9.68336,33.53253,1
4.08242,34.52578,0
4.96035,34.89181,0
3.3053,35.56536,1
4.19637,33.14501,0
10.03499,33.91882,1
3.92347,34.76277,0
1.15574,33.83689,0
10.04077,36.82915,0
2.82501,33.8538,0
1.02942,34.18683,0
-1.07685,33.14213,0
10.70469,34.85044,0
-0.2677,35.80412,1
7.23981,34.57056,1
3.80425,33.86821,0
2.49039,36.54118,0
4.96004,35.38835,0
7.30285,36.76649,1
7.77704,35.24636,0
2.75347,36.47085,1
-1.69941,34.44184,0
0.25339,35.43277,0
4.47725,35.89533,0
2.89027,36.76162,1
8.6535,34.84373,0
9.72213,37.30288,1
0.27738,33.48444,0
3.36026,36.03257,0
4.4841,34.47443,0
0.16563,35.29493,0
2.18672,35.2663,1
6.51238,36.28881,1
8.28995,35.60953,0
3.05506,35.96539,0
1.18061,35.57116,0
-0.30347,35.82695,1
5.66028,36.06443,0
3.51276,34.43569,0
9.24111,37.13594,1
3.0788,36.752,1
6.12507,36.60551,1
-0.53595,33.47215,0
4.29021,36.84253,0
-1.91011,35.04687,0
8.21776,36.67226,1
1.37137,35.30035,0
5.21379,35.12804,0
7.65256,33.9977,0
2.90899,36.25994,0
2.93335,36.23385,0
3.1737,35.22833,0
10.12022,35.74905,1
4.14222,36.53823,1
3.50412,36.21961,0
10.58535,34.60074,1
-0.76878,35.6276,0
5.06294,33.37087,0
5.6795,33.46104,0
-0.20852,34.57037,0
7.63703,36.02999,0
9.99225,33.8755,0
8.04904,35.39162,1
10.76539,34.85337,1
9.84699,34.80861,1
2.87323,36.59593,1
9.68233,33.53118,1
5.27139,36.5578,1
4.73568,36.11345,0
3.00799,36.67964,1
0.4113,34.79294,0
7.72311,36.83778,1
3.32995,36.75849,1
6.42188,36.5295,1
5.96298,36.71965,1
9.50539,35.0158,0
4.55691,36.71652,1
6.02285,35.03254,0
8.26589,34.92228,0
1.70407,34.26945,0
7.46641,35.27726,0
-0.93675,33.18861,0
9.31525,36.82288,1
5.15086,33.6062,0
4.9475,35.38482,0
9.7336,36.76424,1
5.38632,35.75799,0
7.78125,36.96336,1
8.70234,36.77851,1
6.93532,36.27673,1
2.02248,34.22306,1
1.71229,33.07295,0
8.54147,34.90395,1
6.91784,34.62746,0
3.13207,36.70758,1
3.4564,36.48537,1
3.33074,36.75679,1
4.02106,36.31458,1
6.45572,36.37057,1
7.23951,34.5688,1
1.8204,35.00616,0
2.65752,33.87506,1
3.48747,35.01743,0
9.55074,35.53893,0
-1.47751,33.40641,0
4.8618,36.09037,1
-0.30083,35.83285,1
1.5742,36.10833,1
4.12387,36.67897,1
4.74298,35.56965,0
-0.09546,34.53217,0
-0.47539,35.64669,1
1.02286,35.18106,0
1.30767,33.11533,0
-0.67149,35.60822,1
0.88885,34.98537,0
3.51914,34.38981,0
-0.62312,35.60099,0
0.55135,35.88722,0
9.07217,35.71224,0
6.22644,36.66065,1
3.11842,36.52719,1
8.60247,33.11265,0
6.40383,37.03779,0
8.11283,35.94136,1
4.05989,35.79613,0
9.67268,37.05191,1
8.76781,36.94928,1
3.26448,36.3933,1
3.27091,34.03662,0
2.60167,34.07998,0
4.07791,36.1324,0
3.3287,36.58554,1
-0.26747,35.76385,1
10.1048,36.72919,1
2.27329,33.30156,0
-0.2142,35.80339,1
3.89974,36.49125,1
5.83903,33.99936,0
7.24015,34.57116,1
5.97828,36.62926,0
6.74483,35.30097,0
6.64105,36.45472,1
7.31727,36.96006,0
5.64437,34.87052,0
-1.17096,35.1198,0
7.40422,35.19611,0
7.86456,36.82772,1
7.68062,36.2921,1
-0.72629,34.60594,0
0.26589,36.00389,0
4.55244,33.85291,0
1.22391,36.08789,1
5.77432,33.97568,0
6.74951,33.30567,0
2.13914,35.2715,0
6.86553,33.74327,1
9.6241,37.21542,1
3.05126,36.6305,1
10.11149,36.72909,1
5.5484,33.9735,0
-1.01497,35.05144,0
-0.5833,35.20234,1
6.67508,36.83372,0
6.61761,36.34285,1
4.99594,36.77861,1
2.25923,35.86548,0
3.62367,34.75985,0
4.43326,36.43187,0
4.4787,35.70708,1
9.84801,33.9942,0
5.08454,36.52993,1
0.48951,35.01211,0
-0.59365,34.7615,1
-0.34761,33.47396,1
9.5915,36.69939,1
9.55576,37.258,1
10.63282,34.73602,1
6.93104,33.27715,0
7.88458,36.38522,0
8.53068,34.93847,1
3.2678,35.15161,0
4.4115,36.65997,1
10.04999,36.38552,0
0.13427,35.91096,1
6.18764,33.85821,0
4.0387,36.24917,1
1.47657,36.115,0
6.12723,33.09198,1
9.91308,33.03743,0
10.58521,34.60719,1
2.62289,34.57453,0
3.24095,36.73763,1
2.57622,35.7604,0
7.32784,35.39945,0
4.59856,35.37602,0
3.02855,36.67163,1
5.30663,36.02097,1
7.28805,33.34354,0
6.19621,36.25835,1
2.42579,34.80946,0
5.85647,36.12847,1
6.03073,36.61627,0
5.11111,34.38634,1
6.38938,33.26116,0
6.51669,35.03465,0
-0.79162,34.01642,0
5.76481,36.6308,1
5.33137,34.74171,1
6.43866,36.40109,1
3.81292,36.852,1
6.64897,36.3713,1
7.91238,34.56782,0
3.13822,36.59677,1
9.32323,36.43822,0
1.31506,33.8408,0
3.3237,33.1838,1
3.39668,36.51046,1
9.19883,36.8231,1
4.58518,36.54563,1
9.24014,33.1666,0
10.28045,36.16274,1
4.28888,36.86165,1
3.46682,35.74061,0
6.0257,35.87165,1
5.10646,34.39238,1
0.06211,35.18195,1
9.15765,33.45719,0
7.98413,36.20943,1
6.5094,36.29196,1
4.13486,36.6298,1
11.1091,33.48103,1
-0.37015,34.74428,0
3.29042,36.67369,1
1.67236,36.04397,0
1.88652,34.47606,0
7.62987,35.93481,0
6.42416,36.72426,1
6.17549,36.3479,1
7.24298,34.56821,1
6.85915,33.26916,1
6.54138,34.11989,0
5.29487,36.56293,1
2.01724,33.5793,0
6.938,36.27034,1
8.74563,35.85435,0
6.10959,35.55488,0
-1.4373,34.88081,0
8.67662,36.35073,0
3.17849,36.70961,1
8.89351,34.55679,0
7.50938,35.08861,0
9.32056,35.06721,1
-1.017,35.55099,0
-0.34583,33.47398,1
4.52569,36.57403,1
5.79595,33.39125,0
4.62505,36.20868,0
6.79935,36.09044,1
8.51877,35.42882,0
8.97726,34.99838,0
5.15542,36.55556,1
7.00605,34.97154,0
7.56187,35.73987,0
10.2937,36.65644,0
5.26693,36.55734,1
3.59511,35.60662,0
5.62366,34.75527,0
2.22371,34.588,0
8.36396,36.78651,0
8.05242,35.39223,1
7.13861,35.64226,0
3.05632,36.2744,1
7.67987,36.79035,1
7.30148,36.76319,1
0.35273,35.15311,0
6.14499,33.50914,0
5.39765,35.26225,1
6.23206,36.6594,1
10.80736,36.55782,1
-0.21375,35.80199,1
4.17408,36.63971,1
2.29512,35.80399,0
5.75417,35.35409,1
3.3427,36.65995,1
6.61894,35.50038,0
-0.93639,35.56458,1
1.10842,35.37271,0
3.41656,36.4994,1
7.61973,36.20824,1
-0.49773,33.8736,0
0.73091,35.91073,0
4.35184,33.02266,0
7.4524,36.92224,1
5.64577,35.09335,1
4.92559,33.68835,0
4.55737,36.72121,1
2.93498,33.61937,0
1.30171,36.1461,1
9.73681,36.50513,0
10.57328,34.93684,0
5.05964,36.4504,0
10.7192,34.70423,1
10.9925,35.50054,1
5.31062,33.13284,0
1.81139,34.05033,0
7.23054,35.80378,1
0.54873,34.35341,0
6.93831,36.88233,1
8.16559,36.02983,0
7.50252,34.80203,0
5.00188,36.7792,1
2.27718,33.54716,0
4.26742,34.37719,0
8.21082,36.67537,1
9.77778,37.0789,1
3.29104,35.45267,0
8.95365,33.47929,0
3.95851,36.73724,1
0.78511,33.89003,0
5.71379,36.41732,1
1.39728,35.42575,0
6.15922,36.20448,1
6.19366,33.77877,0
3.73546,36.79247,1
10.58565,34.6046,1
9.92421,36.87982,1
-1.48123,33.40807,0
2.02362,34.22519,1
7.01733,33.95513,0
8.05401,34.72176,1
3.67459,33.9054,0
4.56313,35.69883,1
6.90488,36.875,1
-0.5454,35.21614,0
7.78111,36.96532,1
2.9226,33.87374,0
4.88104,34.06282,0
5.47675,36.33442,1
8.24164,33.37182,0
6.34089,36.12848,1
7.45322,36.91895,1
5.2732,34.74941,1
9.11547,36.8529,1
