longitude,latitude,class
4.99777,36.77604,1
4.59532,36.54055,1
9.87508,37.05024,1
5.78305,36.17554,1
7.93083,36.15354,0
8.88842,34.76076,0
2.67177,36.40541,1
5.12293,34.9906,0
-0.26835,35.81798,1
5.05593,35.0708,0
8.02098,35.29129,0
4.69649,34.94296,0
1.19637,36.13722,1
3.98587,33.78668,0
10.40184,34.96999,1
10.54713,35.68779,0
7.68079,36.79054,1
7.71243,36.2605,1
6.07411,36.49375,1
9.14635,36.47802,1
5.83745,34.65937,1
8.80496,35.70743,0
1.35598,35.33957,1
4.79906,36.00968,0
5.94612,34.54474,0
3.49554,36.46401,1
4.50624,35.14125,0
4.17102,36.6379,1
5.05584,34.40984,0
4.96905,36.64284,1
7.98057,33.84912,0
2.68165,36.61966,1
2.13429,35.7776,0
0.17344,34.32964,0
10.67415,36.52921,1
-0.28057,33.71381,0
6.79744,35.23923,1
3.95258,36.76223,0
3.99288,36.70546,1
0.85536,33.80909,0
4.26372,36.65855,1
8.6839,33.53481,0
8.13703,36.58035,1
3.62526,36.55185,0
9.29466,37.03559,1
9.28937,34.07594,0
5.16516,34.031,0
1.26902,34.76781,0
7.25332,36.47762,1
6.63246,35.48905,1
5.8968,33.53216,0
5.83959,33.63151,0
11.01488,35.76173,0
4.5944,36.6528,1
4.55403,36.71937,1
6.27145,35.36324,0
8.39613,33.76862,0
6.30948,36.42339,1
-0.23277,35.81139,1
5.04329,35.72136,0
9.50365,33.90277,0
5.93394,35.54364,0
-1.00345,35.18595,0
6.69589,36.44449,1
5.35429,36.48418,1
11.02414,35.52398,1
5.27087,35.73258,0
5.70837,34.98248,1
8.14099,33.17452,0
6.5584,36.04232,1
5.90433,33.93316,0
-0.23789,35.81166,1
-0.23342,35.81002,1
9.6823,33.37874,0
-0.24005,35.81355,1
1.35373,35.34068,1
7.43427,36.86927,1
7.6688,36.60707,1
5.98204,36.81536,1
8.27676,36.3736,1
7.6691,36.75417,1
8.55094,33.44816,0
0.47337,35.98316,1
6.57161,36.01392,1
7.24015,34.57116,1
2.75052,35.45168,0
-0.77924,34.7665,0
-1.94043,34.31914,0
6.03471,33.72003,0
9.23602,36.83374,1
-1.96066,34.92058,0
5.02707,35.9559,1
-0.2661,35.8167,1
9.27882,35.32747,0
9.0906,36.71608,0
1.71607,35.92652,0
7.16436,35.90425,1
-1.10983,34.80883,0
2.02248,34.22306,1
1.9642,34.71201,0
3.76911,33.22809,0
0.29288,34.32044,0
-0.23558,35.81228,1
3.25353,36.6328,1
6.70612,33.11954,0
4.4695,36.86013,1
1.62713,33.30932,0
0.11196,33.69362,0
9.34175,36.89621,1
-0.2705,35.81692,1
6.74932,34.83481,0
3.10795,36.70684,1
3.38421,35.78942,1
5.53337,35.70751,1
1.57342,33.08585,0
5.54193,36.51376,1
6.55533,35.94255,1
2.47038,36.49175,1
4.53381,34.48756,0
4.1165,36.0874,0
6.95971,35.82017,0
7.74084,34.26303,0
-0.24145,35.8121,1
3.11769,36.49632,0
5.16242,34.677,0
5.32579,36.28955,1
4.61982,35.9971,0
0.54547,35.94159,0
8.8595,34.48308,1
2.65147,36.47307,1
-0.74016,35.21134,1
10.17593,34.81328,0
7.31033,34.6273,1
-0.30347,35.82695,1
-0.23909,35.81012,1
5.30719,36.01834,1
3.5849,36.55678,1
5.07095,35.97707,1
9.68182,36.2877,0
0.5308,34.32461,0
7.40189,35.90548,1
5.45626,36.56334,1
9.50404,37.22989,1
8.89975,33.55193,1
5.07352,35.97886,1
0.05202,34.61881,0
5.28964,34.32361,0
4.60068,36.64987,1
0.97225,35.50505,0
-0.26999,35.81739,1
2.82262,34.92261,0
3.86107,36.6685,1
5.34424,34.88587,0
4.25889,36.45842,0
6.36066,36.23624,1
-0.23853,35.81051,1
4.74381,36.55496,1
1.57365,35.93244,0
3.48999,36.63181,1
5.47925,36.23695,1
5.35928,35.64949,0
0.08783,33.07138,0
8.73381,35.51351,0
6.48048,35.42048,0
7.07545,35.15945,0
5.0837,36.6217,1
3.08247,36.7502,1
6.60039,36.57254,1
-0.238,35.81209,1
6.6401,36.7173,1
-0.21842,35.8069,1
-1.9803,35.00016,0
6.27352,35.22135,0
6.15934,33.79235,0
1.036,34.95061,0
-0.31087,34.69353,0
-0.47605,35.64326,1
6.89186,34.53348,0
1.85876,33.33038,0
8.1425,35.06024,0
0.78625,35.92809,1
6.54444,35.72273,0
-0.26988,35.76855,1
10.32025,36.59219,1
1.52244,34.35,0
2.73105,35.90775,0
6.96041,36.88566,1
-0.23713,35.81047,1
1.02876,36.24551,0
7.55583,33.72399,0
9.72397,36.77422,1
-1.98782,33.22613,0
1.73252,35.95611,0
1.30171,36.1461,1
2.14103,34.4171,0
4.71499,36.5135,0
8.5429,34.02314,0
6.19768,35.59826,1
1.17972,33.25903,0
8.95866,33.57232,0
10.64164,34.68683,1
3.6976,33.2054,0
4.57852,35.85693,0
2.31132,35.87553,0
7.30852,34.6271,1
-0.23735,35.80918,1
9.5699,37.25981,1
4.88135,35.92953,0
5.46872,36.55151,1
7.30627,36.76706,1
6.95927,36.88404,1
10.26175,35.99841,0
6.91248,36.77959,1
9.25117,34.90246,0
7.30908,34.62714,1
8.77515,36.62554,1
4.14477,36.63173,1
7.23898,34.57096,1
9.55647,37.09486,1
-0.24301,35.81156,1
4.39044,33.53517,0
8.06045,36.28894,1
7.02365,34.8155,0
4.16482,36.63779,1
8.04657,33.41016,0
6.56692,37.02195,1
9.35912,36.90934,1
2.28682,35.39194,1
6.51604,36.9168,0
-0.23582,35.80956,1
5.25402,34.68085,1
-0.33351,35.82713,1
5.11871,36.54366,1
-0.34583,33.47398,1
4.40867,36.36683,1
-0.36605,35.82795,1
1.59729,33.26723,0
7.23795,34.57002,1
0.64947,35.4192,0
2.65276,36.47698,1
6.17158,35.98517,0
7.23915,34.57255,1
5.63869,35.09492,1
10.69739,36.56799,1
6.37731,35.71111,0
1.088,34.14124,0
0.25708,33.30493,0
-0.2355,35.81112,1
1.27204,34.42844,0
8.97866,36.76194,1
2.5849,33.28884,0
10.5474,35.35406,1
11.04149,33.17292,0
0.30984,34.76706,0
-1.23534,35.36411,0
8.06823,33.40119,0
6.01602,36.64939,1
0.84846,33.71853,0
3.42022,36.2135,0
5.7594,35.8984,1
8.03182,36.84272,1
3.63355,35.34768,0
-2.10796,34.15797,0
6.79987,35.24087,1
-0.23589,35.80836,1
9.60741,35.77484,0
10.98667,35.60607,1
-0.62514,35.19548,0
-0.23163,35.81118,1
6.01338,36.21045,1
6.90024,36.37611,0
7.55122,33.73812,0
8.32591,34.92294,0
5.0787,36.52343,1
2.86678,34.76062,0
2.40554,36.40595,0
9.58518,36.6602,1
10.63377,34.7396,1
10.58535,34.60074,1
0.99256,34.37787,0
-0.61904,35.39547,0
5.91495,35.52045,1
10.9091,35.41922,0
8.17279,35.23016,1
7.04247,36.2522,0
4.17329,36.63644,1
-1.29731,33.07611,0
7.90413,33.95439,0
6.51326,36.02838,0
10.76539,34.85337,1
8.16905,35.23184,1
0.43588,35.96037,1
5.06784,36.50076,1
5.25885,34.34693,0
6.13747,35.3072,0
6.09166,34.68092,0
0.23045,35.35852,0
-0.1714,35.62187,1
6.4518,34.54539,0
8.68197,33.35974,0
9.68936,35.20743,0
4.14628,34.2984,0
1.23704,36.13389,1
10.58193,34.60331,1
8.49195,36.33272,0
5.33101,36.64084,1
7.60674,36.82532,0
0.94632,36.00463,1
-0.23607,35.81004,1
0.08812,34.80659,1
-1.90322,34.86339,1
10.0207,35.42926,1
7.09925,36.52439,1
8.43588,36.01446,0
0.83961,34.21675,0
6.5869,35.98251,1
1.47008,34.18928,0
7.77188,33.20844,0
6.70519,33.62878,0
2.03123,34.20482,0
-0.18712,35.80258,1
-0.23697,35.8091,1
9.05354,33.48108,1
2.92544,36.65136,1
10.2231,36.01048,1
9.29389,36.76705,1
4.59065,36.54503,1
6.79886,35.24609,1
8.98108,34.17771,0
-0.19897,35.50571,1
1.47909,33.32876,0
2.75646,36.47301,1
6.95464,36.88232,1
5.86888,36.05645,1
9.32052,35.06682,1
2.60561,36.00282,0
5.98712,35.63646,1
9.31231,37.14233,0
5.00621,36.78964,1
4.16754,36.62354,1
9.5018,35.39266,0
3.38494,34.05511,0
-0.27355,35.80532,1
3.64871,36.82918,0
5.7552,35.3475,1
6.938,36.27034,1
-0.23518,35.80863,1
7.80312,35.87539,0
1.35744,35.33838,1
2.88447,36.47778,1
6.95246,36.88227,1
1.964,33.92863,0
6.64426,36.8214,1
5.88401,34.4412,1
4.47903,35.70833,1
4.47905,35.7066,1
8.92127,36.76651,0
-0.28121,35.52743,1
4.50003,36.87349,1
3.13822,36.59677,1
0.49879,33.67876,0
-1.40901,33.36124,0
6.74676,34.9194,0
-0.26877,35.81673,1
4.27307,35.79106,0
9.31474,36.79098,1
7.15667,34.1709,0
5.17199,36.42817,1
-0.25604,35.74915,1
7.15592,34.48648,0
6.51538,34.04578,0
9.14607,36.47535,1
7.30148,36.76319,1
7.46821,35.57344,0
10.33923,33.30647,1
-0.23637,35.80912,1
6.35301,35.68673,1
6.25459,33.64785,0
7.22499,33.3062,0
-0.24,35.81209,1
4.85871,36.01913,0
-1.06324,34.54424,0
8.48642,36.47184,0
3.3882,36.69094,1
8.6891,34.88067,0
6.31996,36.99447,1
10.38784,34.96442,1
6.61569,33.95356,0
7.23917,34.56979,1
5.68497,34.6974,1
-0.24198,35.80906,1
7.23871,34.57427,1
10.78956,35.70187,0
3.35224,33.17765,1
5.75439,35.3531,1
9.19234,34.39834,0
7.92342,35.40739,0
10.08025,35.98966,0
-1.15796,33.97548,0
5.06802,36.69995,1
4.67255,36.58525,1
10.45725,35.70133,0
-0.2622,35.62646,1
3.82275,36.81922,1
3.03568,33.17344,0
6.0306,35.83302,1
4.21393,35.58748,0
-0.17336,35.61127,0
11.1081,33.48307,1
6.00443,33.43266,0
7.34085,34.05769,0
4.74766,33.30351,0
2.05306,34.44164,1
6.42476,36.50806,0
-0.1845,35.80182,1
9.13025,36.88071,1
3.35482,33.56285,0
8.17535,33.92738,1
4.56386,35.48677,0
4.5056,34.43374,0
3.31249,36.73679,1
5.39706,35.36066,1
8.53137,34.9374,1
6.2505,36.88671,0
8.83402,36.96348,0
-1.35099,34.06355,0
3.72086,36.57777,0
-0.51239,33.12329,0
7.01748,33.48207,1
9.18921,35.23222,0
-0.4438,34.20127,0
-0.93364,34.33905,0
7.18512,36.57603,0
7.73276,36.30403,1
8.04187,35.39044,1
3.59273,35.76491,0
1.19778,36.40807,1
9.69364,36.74506,1
9.41069,36.71486,0
3.91264,36.89076,1
2.63561,35.61921,0
5.80857,36.5638,0
8.04005,36.82744,1
4.59275,36.49107,1
-0.23687,35.80935,1
2.68906,36.27433,1
3.04423,36.70697,1
4.36658,34.70366,0
5.33309,36.64012,1
-1.41315,33.47601,0
1.66335,36.11796,0
6.02508,36.18108,1
3.9551,36.7387,1
8.2529,35.0746,0
7.70558,36.7916,1
7.86456,36.82772,1
3.25712,34.56605,1
9.65016,37.07324,0
10.19501,36.72633,1
10.43367,36.66918,1
1.35519,35.33902,1
6.57388,35.52619,0
3.82926,35.17831,0
7.4524,36.92224,1
7.41053,35.90685,1
6.45363,36.96377,0
-1.37439,34.86016,1
2.92135,35.17018,0
8.55998,33.7065,0
-0.74532,33.03328,0
9.81787,34.87574,1
5.35535,36.35216,0
-0.2383,35.81162,1
4.78879,33.61618,0
6.00622,33.46718,0
6.91996,33.38738,0
10.27602,34.86993,0
1.71976,34.30881,0
10.58702,36.76157,0
-0.46814,33.03444,0
-0.26711,35.81727,1
8.51971,36.5456,0
-0.26741,35.81737,1
9.11558,36.85121,1
4.13726,36.61497,1
0.23696,34.55485,0
10.04511,33.74368,0
-1.60748,33.63433,0
4.17252,36.63316,1
7.30186,36.76529,1
-0.17977,35.79943,1
-1.34115,35.31086,1
-0.25323,35.75919,1
9.98897,33.87632,1
7.24028,34.57044,1
9.59482,35.58542,0
9.04729,34.46497,0
10.2081,36.70855,0
6.6575,35.17798,0
-0.23253,35.81066,1
6.43535,36.39573,1
-0.71839,35.61119,0
-0.28245,35.02231,0
5.84418,34.67263,1
4.73134,33.79933,0
2.5297,34.55146,0
-0.64107,34.0982,0
8.57853,36.21063,0
10.4037,36.09442,1
5.90709,33.10242,0
8.54463,33.52249,0
-0.2299,35.80887,1
3.33229,36.58946,1
5.95798,36.72031,1
5.41189,34.7898,1
6.8056,35.24654,1
9.75502,37.10108,0
-0.23626,35.81119,1
6.58394,35.98108,1
10.01288,34.14001,1
2.46694,35.37011,0
4.55619,36.70771,1
5.89681,34.7103,1
3.35141,36.48464,1
6.92993,36.87068,1
9.19234,33.47648,0
-0.79584,33.89926,0
2.7046,36.52143,1
7.02134,35.56863,0
4.18099,36.63181,1
8.9711,33.69669,1
3.30717,33.13197,1
5.30741,36.01978,1
5.89481,36.04032,1
0.33118,34.80121,1
-0.23685,35.80877,1
-0.23024,35.81091,1
4.43867,36.79538,1
-0.23488,35.80989,1
0.23157,36.08483,1
7.30624,34.62689,1
10.14243,37.22206,0
5.5727,35.50149,0
0.78581,35.92366,1
3.98521,33.63608,0
1.5607,33.56387,0
7.70814,36.79689,1
4.4001,33.89532,0
6.05411,35.99535,0
3.90402,36.34238,1
9.98177,34.07359,0
8.13393,36.58268,1
10.10268,36.74582,1
3.23626,34.56446,0
3.09578,34.24251,0
7.17928,34.43378,1
-0.14941,35.44512,0
-0.34554,33.47329,1
2.60691,34.1744,0
-0.22509,35.80391,1
5.30812,36.02153,1
4.76468,35.60294,0
4.61666,36.65176,1
0.31397,33.60008,0
4.12387,36.67897,1
5.52907,36.5129,0
6.56491,37.02149,1
5.66926,36.69293,1
-0.36551,35.61697,0
8.21046,35.33412,0
9.72925,33.08786,0
10.00556,36.75191,1
8.35794,36.43162,1
3.45619,35.79758,0
-0.66712,35.04086,1
1.5402,35.04782,0
11.10785,33.48055,1
6.34009,36.62943,1
-0.24344,35.81092,1
0.32485,35.66674,0
8.453,33.82743,0
9.68018,33.53461,1
2.81177,36.61908,1
7.24306,34.57001,1
2.24495,33.14714,0
-0.23615,35.80989,1
7.15791,36.3581,0
3.99821,36.44531,1
6.22644,36.66065,1
-0.23853,35.81116,1
7.6193,36.37384,1
3.86082,36.66432,1
7.23054,35.80378,1
3.79881,36.34757,1
9.48177,35.34813,0
9.22844,34.34199,0
2.05352,34.43908,1
-1.07178,33.10104,0
7.22122,36.11909,0
9.89331,34.66831,0
5.00476,36.78865,1
8.87385,36.67235,1
6.94312,36.88197,1
-0.23624,35.81079,1
10.22255,35.42986,0
2.8342,36.4912,1
0.80434,35.50914,0
2.11227,36.25484,1
4.58277,36.76365,0
7.62688,34.73802,0
3.76285,36.14771,0
9.68364,33.53222,1
9.39534,36.68622,0
11.10793,33.47933,1
7.07181,34.02264,0
10.12032,35.75025,1
-0.23334,35.81104,1
-1.85682,33.58609,0
5.82413,34.69678,1
-0.70581,33.18617,0
3.92849,34.10177,0
2.97822,33.59014,0
7.77293,34.50336,1
6.61741,36.31628,0
10.64236,34.68694,1
6.57856,34.92329,0
7.2189,36.32354,1
5.79916,36.48253,1
9.3595,33.91699,0
8.16742,35.234,1
3.32129,33.12142,1
10.29047,35.8186,0
5.313,36.01944,1
-0.20211,35.80134,1
9.29938,36.86958,1
0.27082,34.15851,0
10.10552,36.7303,1
5.13247,36.32676,1
3.87698,35.72507,1
6.76943,36.55998,1
5.99604,35.64533,0
6.5094,36.29196,1
2.46939,36.49263,1
8.68096,33.16574,0
6.33859,36.85715,1
7.2394,34.57162,1
6.19621,36.25835,1
5.15639,34.63079,0
5.40652,36.56478,1
2.53835,36.37604,1
7.30641,36.76677,1
10.1048,36.72919,1
6.07175,34.40356,0
-2.03744,33.82571,0
8.67508,35.94163,0
4.16671,36.62729,1
1.77372,35.44814,0
2.87651,35.02947,0
11.00767,35.4933,1
5.63719,36.52388,1
7.70588,36.78705,1
-0.23258,35.80869,1
-1.92605,37.21838,0
10.53616,35.85023,0
5.10206,36.0378,0
8.52982,34.93998,1
7.73245,36.91378,1
5.53788,36.64084,1
6.41974,36.79742,1
-0.26968,35.80933,1
9.21868,36.91677,1
9.61124,33.04387,0
0.98418,34.62485,0
9.684,33.53176,1
2.85439,36.31324,1
-0.21404,35.80367,1
7.06965,35.9635,1
4.59068,36.64349,1
6.5981,36.49673,1
5.27527,36.35966,1
10.8988,36.82248,0
3.47354,34.77095,0
5.50648,34.39782,0
0.27955,35.36183,0
2.41367,33.80379,0
4.26804,36.65612,1
0.16518,34.47573,0
5.83484,34.64427,1
9.22566,36.91675,1
7.41867,36.3905,0
1.61735,34.21171,0
5.71109,34.98578,1
-0.23653,35.80913,1
8.13855,35.16188,0
-0.23707,35.80881,1
8.12288,36.57848,1
-1.63333,34.91848,1
4.42705,35.04772,0
9.78279,36.80512,1
7.18935,36.39767,1
8.2134,36.66752,1
4.099,35.13991,0
3.23873,36.6262,1
5.66391,36.54657,0
9.03914,35.87947,0
1.80053,35.29937,0
7.97851,33.26191,0
10.31063,34.36278,0
4.50076,33.96676,0
6.86394,36.39502,1
3.2944,34.87893,0
3.36824,33.1403,1
2.95074,36.03398,0
6.74507,34.68197,0
3.02692,35.36403,1
7.36744,36.84657,1
3.85082,36.91256,1
6.52203,34.50237,1
8.54584,33.3631,1
8.45094,36.54928,0
9.63127,36.9293,1
4.3626,33.14259,0
7.24237,34.56846,1
10.23891,35.33162,0
8.39158,34.7001,0
7.33324,34.44709,0
4.59533,36.50841,1
7.98413,36.20943,1
0.12579,36.01764,1
7.62778,36.81524,1
3.45143,36.71125,1
-0.23124,35.8096,1
2.90838,36.56358,1
5.47809,36.33258,1
4.55995,36.71382,1
-0.23329,35.81113,1
-1.00494,35.18038,0
8.13266,36.58956,1
10.68442,35.32538,1
7.73488,36.30766,1
-0.23633,35.81181,1
7.29949,36.76531,1
-0.23537,35.80861,1
6.22854,36.92141,0
9.39247,33.18593,0
0.63182,33.84116,0
-1.93894,33.82027,0
9.39135,34.89922,0
-0.23867,35.81104,1
10.02766,36.49913,1
-0.21164,35.80444,1
3.3237,33.1838,1
9.25925,36.61257,0
7.01672,35.89072,0
-0.26975,35.8175,1
-0.1909,33.5727,1
9.6818,33.53398,1
0.08895,34.80576,1
8.27792,36.37984,1
9.0692,35.41398,1
10.15861,36.67339,1
-1.12571,34.74076,0
9.67329,37.31914,1
10.74759,35.137,1
4.42101,36.84008,1
-0.27071,35.81956,1
3.546,34.30821,0
5.11198,34.38731,1
6.40377,36.51836,1
-0.93606,34.43896,0
3.44738,36.71149,1
1.35669,35.33882,1
-1.88709,34.13152,0
3.2548,36.54366,1
6.1237,36.51455,1
0.12498,36.01897,1
8.97038,33.26233,0
6.10933,33.2191,0
9.24162,37.13794,1
6.82336,36.4577,1
6.18036,35.74052,1
9.43416,34.0275,0
4.13936,36.62284,1
8.09214,33.82142,0
-0.26247,35.6243,1
-0.23478,35.80937,1
6.79642,35.24065,1
6.05492,36.6748,1
-1.35437,33.38948,0
10.37461,34.71498,1
-1.26783,35.00139,0
1.49155,35.7466,0
5.00324,36.78063,1
8.12678,36.35655,0
3.73514,35.19892,1
3.39597,36.08362,0
5.9933,33.131,0
-0.18632,35.80261,1
-0.18075,35.8006,1
9.65179,36.78565,0
-0.23916,35.81217,1
-1.15797,33.90317,0
2.94289,33.53532,0
3.59529,34.1286,0
4.73261,35.22035,0
6.41381,36.79622,1
-0.35773,35.82357,1
0.48413,33.33898,0
-0.03793,34.71395,1
-0.24377,35.81215,1
6.98865,36.63562,1
7.23976,34.57006,1
3.34881,36.67438,1
3.80143,36.79356,1
8.9615,36.57374,0
-0.23926,35.81161,1
1.89022,36.04547,0
3.8415,36.3949,1
-0.23844,35.81199,1
6.88327,34.40448,1
0.81366,33.04854,0
9.28464,36.44286,0
5.76605,35.34523,1
7.96832,33.16969,0
3.08284,36.75043,1
-1.07129,35.07266,0
9.47085,35.95671,0
-2.18114,35.0568,1
2.56073,36.50192,1
9.81874,36.82515,1
-0.25568,35.77304,1
8.30495,35.58029,0
7.11552,36.49413,1
3.80496,34.78722,0
4.42027,36.66115,1
3.04825,36.63224,1
4.49958,35.04376,0
6.12181,36.55659,1
2.44352,33.08949,0
2.70635,35.44658,0
1.01075,35.40566,0
2.4386,33.95298,0
-0.0061,34.20148,1
6.37857,35.19371,0
-1.3304,35.3276,0
4.41512,36.66393,1
6.61973,36.43576,1
-0.32757,35.79154,1
8.53448,33.98401,0
7.72686,34.55751,0
-1.69534,34.18171,0
-0.18751,35.80269,1
-0.23726,35.80857,1
9.58631,36.69963,1
-0.67391,35.61456,1
1.99009,34.64597,0
7.79997,35.72106,0
10.04226,36.74849,1
5.28256,35.56186,1
3.56104,33.32611,0
-0.26823,35.76116,1
6.71353,34.40821,0
4.99673,35.96445,1
4.50629,36.77913,0
7.31014,35.42499,0
8.35228,35.47215,1
5.26433,34.03491,0
-0.7095,34.14785,0
6.67897,36.92233,0
3.58765,35.81235,0
10.63527,34.69981,1
10.64369,34.68673,1
9.68034,33.53175,1
5.45603,36.56712,1
-0.23896,35.80998,1
-0.23743,35.80867,1
2.11695,35.49961,0
9.788,37.12973,1
1.40453,36.49915,1
-1.76712,34.10508,0
-1.84372,33.61237,0
3.89974,36.49125,1
0.92268,35.97082,1
9.39847,36.47796,0
5.78235,36.17888,1
0.28039,35.52498,0
9.30811,36.75418,1
1.94403,36.32744,0
9.68501,33.52975,1
-0.45217,35.05551,0
3.42547,36.73012,1
7.76032,36.58329,1
7.62035,36.04369,0
2.91637,33.70459,1
4.89144,33.61933,0
7.53256,33.71634,0
5.48162,34.08716,0
-1.05714,33.30241,0
6.12723,33.09198,1
11.10756,33.47932,1
4.71757,33.68698,0
2.77822,33.42366,0
8.42433,33.76921,0
3.92318,36.42462,0
3.33243,36.39488,0
5.42224,36.40486,0
8.95591,33.67206,0
-0.23398,35.80883,1
8.57199,34.62383,0
0.63725,34.04273,0
6.25493,36.73245,1
6.55077,35.1559,0
-0.58761,35.31876,0
3.46576,35.0668,0
9.79659,36.39085,0
-0.27033,35.81733,1
6.20723,36.59489,1
8.53063,34.93699,1
2.36212,33.30758,0
7.61984,36.20557,1
9.14562,35.09798,0
2.25752,35.41907,1
7.62015,36.20612,1
4.07678,36.31859,1
6.47472,36.073,0
8.2362,33.38426,0
-0.28585,34.59516,0
-0.57771,33.7875,0
10.15419,36.67402,1
2.52125,36.48748,0
10.68316,33.22747,0
-1.65455,34.14661,0
6.66032,35.8721,0
7.56247,33.63605,0
9.27202,35.09197,0
1.9566,35.31346,0
9.6766,37.31543,1
8.84132,35.35991,0
-0.26833,35.76367,1
8.21318,33.27872,0
-1.6637,34.02075,0
6.47721,36.70984,0
9.67977,33.52926,1
4.17832,36.63903,1
9.13535,36.88339,1
5.75269,36.76698,0
5.84345,34.66935,1
9.68537,33.52882,1
1.03399,35.19637,0
-0.38208,35.51781,0
0.53628,34.94053,0
-0.20396,35.50445,1
8.0486,35.39196,1
6.37619,36.73105,1
2.70728,33.88287,0
9.64958,34.62445,0
3.81847,34.65195,0
3.8964,36.40698,1
7.30695,36.75873,1
0.23632,34.80574,0
-0.3339,35.82276,1
6.32489,36.97708,1
4.49593,35.70698,1
5.16185,36.65933,1
5.15325,36.55531,1
8.21776,36.67226,1
7.65472,36.73116,1
5.57807,33.70445,0
10.59292,36.62939,0
5.07915,36.527,1
9.51745,35.13259,0
-0.94247,35.56726,1
7.3904,36.35533,1
5.99322,33.95841,0
9.97457,34.75231,0
10.69962,36.56779,1
5.68763,35.18562,1
6.65653,34.59571,0
3.62239,36.43053,1
3.30817,33.13141,1
7.38922,36.93261,0
8.6915,33.11851,0
6.09437,33.19572,1
-0.2738,35.76916,1
7.43456,34.39709,0
7.309,34.62725,1
6.46931,35.06278,1
-0.23887,35.81112,1
5.72833,33.54981,0
0.90921,33.86535,0
1.20341,34.07963,0
5.6335,36.19509,1
6.95919,36.88399,1
9.21434,35.55614,1
6.62585,36.2546,1
-0.92585,33.12705,0
7.85753,34.56554,0
4.01681,36.81301,0
1.80523,34.7142,0
4.81554,35.49582,0
8.95712,33.46772,1
5.57728,33.9599,0
3.32256,36.73904,1
9.72187,37.30439,1
7.64089,36.15169,1
6.33359,34.47218,0
9.23099,36.85633,1
9.35777,37.12459,1
2.79348,35.80838,0
0.4139,36.15728,0
4.61237,36.64758,1
5.76276,34.39492,0
6.21324,34.5816,0
10.59092,33.57217,0
10.03553,33.91871,1
3.42758,36.72501,1
6.43935,36.39598,1
1.99073,34.2147,0
5.7013,35.46926,0
1.03344,33.84954,0
-0.2384,35.80908,1
4.54864,36.73684,1
5.52727,35.79023,1
9.23435,33.30436,1
3.12906,34.39544,0
6.25193,36.72839,1
2.02707,34.22291,1
3.9821,34.76258,0
3.75636,33.82885,0
10.00825,36.75171,1
6.27722,35.62248,0
2.31494,33.47144,0
-0.76398,35.6147,1
7.89738,35.64162,1
5.80111,34.8575,1
-0.23804,35.80858,1
-0.34761,33.47396,1
6.0257,35.87165,1
5.05604,35.4814,0
4.43809,35.87929,1
6.09605,36.66448,1
5.08446,36.6184,1
-0.88762,35.01722,1
8.53007,34.939,1
4.59757,36.66051,1
6.25949,36.74975,1
9.33752,36.90113,1
8.04598,34.73169,0
7.51641,33.18554,0
5.40231,35.35512,1
2.70693,34.15153,0
3.25445,34.49256,0
-0.23499,35.81202,1
9.24312,34.8853,1
-0.57629,35.50403,1
9.44495,34.30808,0
1.24657,35.20824,0
10.22215,36.77864,1
-1.23734,35.12234,0
-0.27041,35.8179,1
4.18018,36.61735,1
7.33757,33.74499,0
6.29136,36.69781,1
0.31927,33.18991,0
3.49461,36.46296,1
2.75178,36.47163,1
5.81518,36.43627,0
10.7192,34.70423,1
7.67984,36.79305,1
10.12022,35.74905,1
3.01376,36.52438,1
7.22756,34.47049,1
7.06939,35.41362,0
-1.4123,34.59402,0
10.16174,36.0483,0
6.86553,33.74327,1
4.54395,36.56594,1
3.19563,33.73546,0
9.41471,37.14594,1
9.52965,37.06401,1
5.65358,34.856,0
8.13927,36.57985,1
3.27365,34.14198,0
9.01321,36.91583,1
4.05463,36.6403,1
5.68463,34.84998,1
2.62932,35.71194,0
-0.23765,35.81068,1
-1.76883,34.57698,1
9.18449,36.81498,1
10.19762,36.77877,1
4.39905,36.67565,1
4.13258,36.62684,1
5.72905,34.01952,0
8.52768,34.93665,1
4.55844,36.33472,0
3.08177,36.75118,1
5.76744,35.34651,1
7.00174,33.24716,0
4.12791,36.61306,1
6.35369,36.12764,1
-0.3943,33.33118,0
3.92559,34.5672,0
9.92444,34.88485,1
5.31907,36.58785,1
9.75534,37.15728,0
4.16241,36.75681,1
0.47915,34.23064,0
3.13514,36.61433,1
3.26073,36.39435,1
-0.09074,35.09337,0
5.99484,34.9092,0
7.29895,34.71836,0
7.82464,36.08714,1
10.62681,35.57584,0
6.22874,36.66197,1
8.11283,35.94136,1
-1.22152,34.42123,0
4.30395,36.67652,1
-0.61363,35.64022,1
-0.23673,35.8102,1
-2.10774,33.64711,0
6.29246,36.70115,1
-1.19617,33.54393,0
9.23607,36.90288,1
-0.2698,35.81764,1
3.741,36.17797,1
4.61131,36.65113,1
4.99468,35.96657,1
-0.83707,34.96207,0
4.64021,36.55327,1
-0.23378,35.8121,1
-0.27316,35.53199,1
6.63779,34.18208,0
4.57246,36.53905,1
4.42894,36.8573,1
10.31511,36.59356,1
8.00699,36.26312,0
4.70928,34.07014,0
0.90531,33.61131,0
5.51822,36.21532,1
-0.23813,35.8094,1
8.54064,34.83983,0
1.70288,36.4143,0
-0.36375,35.82535,1
3.35186,36.48188,1
9.31975,36.82404,1
5.23619,36.45213,1
-0.24013,35.81255,1
2.7656,34.69777,0
4.43343,36.89797,1
